"source_file","page","list_title","document_notes","location_group","section","producer","item","ano","qty","posicion","raw_line"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Paolo Scavino","Barolo","2020","5","Balda 6 · Centro","Barolo 2020 5 Balda 6 · Centro"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Paolo Scavino","Barolo ‘Bric del Fiasc’","2020","3","Balda 6 · Centro","Barolo ‘Bric del Fiasc’ 2020 3 Balda 6 · Centro"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Pelissero","Barbaresco ‘Vanotu’","2016","3","Balda 6 · Izquierda","Barbaresco ‘Vanotu’ 2016 3 Balda 6 · Izquierda"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Tenuta delle Terre Nere","Calderara Sottana","2022","3","Balda 8 · Izquierda","Calderara Sottana 2022 3 Balda 8 · Izquierda"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Tenuta delle Terre Nere","Moganazzi","2022","3","Balda 8 · Izquierda","Moganazzi 2022 3 Balda 8 · Izquierda"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Trediberri","Barolo","2021","3","Balda 6 · Derecha","Barolo 2021 3 Balda 6 · Derecha"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Vietti","Barbera d’Alba ‘Vigna Scarrone’","2021","3","Balda 7 · Izquierda","Barbera d’Alba ‘Vigna Scarrone’ 2021 3 Balda 7 · Izquierda"
"italia.pdf","3","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","PA – Cava 9","","Vietti","Barolo ‘Brunate’","2020","3","Balda 7 · Izquierda","Barolo ‘Brunate’ 2020 3 Balda 7 · Izquierda"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Antinori","Solaia","2017","1","Balda 3 · Izquierda","Solaia 2017 1 Balda 3 · Izquierda"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Antinori","Solaia","2019","1","Balda 3 · Izquierda","Solaia 2019 1 Balda 3 · Izquierda"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Antinori","Solaia","2020","3","Balda 3 · Centro","Solaia 2020 3 Balda 3 · Centro"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Antinori","Solaia","2021","2","Balda 3 · Derecha","Solaia 2021 2 Balda 3 · Derecha"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Dal Forno Romano","Valpolicella Superiore","2018","3","Balda 4 · Derecha","Valpolicella Superiore 2018 3 Balda 4 · Derecha"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Le Ragnaie","Brunello di Montalcino","2020","1","Balda 1 · Izquierda","Brunello di Montalcino 2020 1 Balda 1 · Izquierda"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Le Ragnaie","Rosso di Montalcino","2021","3","Balda 1 · Centro","Rosso di Montalcino 2021 3 Balda 1 · Centro"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Podere San Giuseppe (Bacia)","Brunello di Montalcino","2019","1","Balda 4 · Izquierda","Brunello di Montalcino 2019 1 Balda 4 · Izquierda"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Tenuta San Guido","Sassicaia – Bolgheri","2017","3","Balda 2 · Izquierda","Sassicaia – Bolgheri 2017 3 Balda 2 · Izquierda"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Tenuta San Guido","Sassicaia – Bolgheri","2018","2","Balda 2 · Centro","Sassicaia – Bolgheri 2018 2 Balda 2 · Centro"
"italia.pdf","4","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 12","","Tenuta San Guido","Sassicaia – Bolgheri","2021","3","Balda 2 · Derecha","Sassicaia – Bolgheri 2021 3 Balda 2 · Derecha"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Il Marroneto","Brunello di Montalcino","2020","2","Balda 1 · Izquierda","Brunello di Montalcino 2020 2 Balda 1 · Izquierda"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Le Ragnaie","Brunello di Montalcino","2020","3","Balda 1 · Derecha","Brunello di Montalcino 2020 3 Balda 1 · Derecha"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Le Ragnaie","Brunello di Montalcino ‘Montosoli’","2020","2","Balda 4 · Izquierda","Brunello di Montalcino ‘Montosoli’ 2020 2 Balda 4 · Izquierda"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Le Ragnaie","Passo del Lume Spento","2020","3","Balda 1 · Centro","Passo del Lume Spento 2020 3 Balda 1 · Centro"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Masseto","Massetino – Toscana","2019","1","Balda 2 · Izquierda","Massetino – Toscana 2019 1 Balda 2 · Izquierda"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Masseto","Masseto – Toscana","2022","2","Balda 2 · Centro","Masseto – Toscana 2022 2 Balda 2 · Centro"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Monteraponi","Bragantino","2020","8","Balda 3 · Izquierda","Bragantino 2020 8 Balda 3 · Izquierda"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Ornellaia","Bolgheri","2019","3","Balda 3 · Derecha","Bolgheri 2019 3 Balda 3 · Derecha"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Ornellaia","Bolgheri","2021","1","Balda 4 · Derecha","Bolgheri 2021 1 Balda 4 · Derecha"
"italia.pdf","5","Italia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 9 y TO – Cava 12 / 11","TO – Cava 11","","Ornellaia","Bolgheri","2022","2","Balda 4 · Centro","Bolgheri 2022 2 Balda 4 · Centro"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Brand et Fils","L’Oeillet (Le Litre)","—","4","Balda 1 · Centro","L’Oeillet (Le Litre) — 4 Balda 1 · Centro"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Caciorgna","Guardoilvento","2022","3","Balda 6 · Izquierda","Guardoilvento 2022 3 Balda 6 · Izquierda"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Cascina Baricchi","Cà va Sans Dire","2016","3","Balda 7 · Derecha","Cà va Sans Dire 2016 3 Balda 7 · Derecha"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château Cos d’Estournel","Pagodes de Cos Blanc","2022","1","Balda 4 · E","Pagodes de Cos Blanc 2022 1 Balda 4 · E"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château de Chamirey","Mercurey 1er Cru ‘La Mission’","2022","3","Balda 4 · D","Mercurey 1er Cru ‘La Mission’ 2022 3 Balda 4 · D"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château Fuissé","Pouilly-Fuissé 1er Cru ‘Le Clos’","2023","2","Balda 4 · D","Pouilly-Fuissé 1er Cru ‘Le Clos’ 2023 2 Balda 4 · D"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château Fuissé","Tête de Cuvée","2022","1","Balda 4 · D","Tête de Cuvée 2022 1 Balda 4 · D"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château Fuissé","Blanc","2020","1","Balda 4 · E","Blanc 2020 1 Balda 4 · E"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château Margaux","Pavillon Blanc","2017","1","Balda 4 · E","Pavillon Blanc 2017 1 Balda 4 · E"
"resto_francia_italia_blancos.pdf","1","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château Margaux","Pavillon Blanc","2022","4","Balda 4 · E","Pavillon Blanc 2022 4 Balda 4 · E"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Château Smith Haut Lafitte","Blanc","2022","3","Balda 4 · B","Blanc 2022 3 Balda 4 · B"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Clos des Papes","Châteauneuf-du-Pape Blanc","2023","4","Balda 4 · B","Châteauneuf-du-Pape Blanc 2023 4 Balda 4 · B"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","COS","Pithos Bianco","2023","2","Balda 7 · Derecha","Pithos Bianco 2023 2 Balda 7 · Derecha"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","COS","Rami","2023","3","Balda 7 · Izquierda","Rami 2023 3 Balda 7 · Izquierda"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Domaine de la Janasse","Châteauneuf-du-Pape Blanc","2024","3","Balda 4 · A","Châteauneuf-du-Pape Blanc 2024 3 Balda 4 · A"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Emidio Pepe","Trebbiano d’Abruzzo","2021","3","Balda 7 · Izquierda","Trebbiano d’Abruzzo 2021 3 Balda 7 · Izquierda"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Fides (Crimorgat)","Blanc","2018","3","Balda 3 · Centro","Blanc 2018 3 Balda 3 · Centro"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Filippi","Foglio 1","2023","1","Balda 6 · Centro","Foglio 1 2023 1 Balda 6 · Centro"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Georges Vernay","Condrieu ‘Les Terrasses de l’Empire’","2023","3","Balda 5 · Derecha","Condrieu ‘Les Terrasses de l’Empire’ 2023 3 Balda 5 · Derecha"
"resto_francia_italia_blancos.pdf","2","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Gravner","Ribolla","2015","3","Balda 7 · Centro","Ribolla 2015 3 Balda 7 · Centro"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Guicciardini Strozzi","Vernaccia di San Gimignano Riserva","2020","2","Balda 6 · Derecha","Vernaccia di San Gimignano Riserva 2020 2 Balda 6 · Derecha"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Guicciardini Strozzi","Hermitage Blanc","2017","4","Balda 5 · Derecha","Hermitage Blanc 2017 4 Balda 5 · Derecha"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","La Croisée des Chenins","Blanc","2017","3","Balda 3 · Izquierda","Blanc 2017 3 Balda 3 · Izquierda"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Le Vieux Donjon","Châteauneuf-du-Pape Blanc","2024","3","Balda 4 · A","Châteauneuf-du-Pape Blanc 2024 3 Balda 4 · A"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","M. Chapoutier","Hermitage ‘De l’Orée’","2022","1","Balda 4 · A","Hermitage ‘De l’Orée’ 2022 1 Balda 4 · A"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","M. Chapoutier","Hermitage ‘De l’Orée’","2022","1","Balda 5 · Centro","Hermitage ‘De l’Orée’ 2022 1 Balda 5 · Centro"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","M. Chapoutier","Hermitage ‘Le Méal’ (Blanc)","2010","2","Balda 5 · Izquierda","Hermitage ‘Le Méal’ (Blanc) 2010 2 Balda 5 · Izquierda"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","M. Chapoutier","Hermitage ‘Le Méal’ (Blanc)","2015","1","Balda 5 · Izquierda","Hermitage ‘Le Méal’ (Blanc) 2015 1 Balda 5 · Izquierda"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Marchesi di Barolo","Roero Arneis","2023","3","Balda 7 · Derecha","Roero Arneis 2023 3 Balda 7 · Derecha"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Marisa Cuomo","Furore Bianco","2023","3","Balda 7 · Centro","Furore Bianco 2023 3 Balda 7 · Centro"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Pacher Hof","Kerner","2023","3","Balda 6 · Derecha","Kerner 2023 3 Balda 6 · Derecha"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Pascal Cotat","Sancerre ‘La Grande Côte’","2023","4","Balda 1 · Derecha","Sancerre ‘La Grande Côte’ 2023 4 Balda 1 · Derecha"
"resto_francia_italia_blancos.pdf","3","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Pascal Cotat","Sancerre ‘Monts Damnés’","2024","6","Balda 3 · Derecha","Sancerre ‘Monts Damnés’ 2024 6 Balda 3 · Derecha"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Prieuré Roch","Ladoix ‘Le Cloud’ (Blanc)","2022","6","Balda 4 · C","Ladoix ‘Le Cloud’ (Blanc) 2022 6 Balda 4 · C"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","T. Di Paolo","Fiano di Avellino ‘Campore Riserva’","2019","3","Balda 7 · Centro","Fiano di Avellino ‘Campore Riserva’ 2019 3 Balda 7 · Centro"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Taittinger","Comtes de Champagne Blanc de Blancs","2014","2","Balda 2 · Izquierda","Comtes de Champagne Blanc de Blancs 2014 2 Balda 2 · Izquierda"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Taittinger","Hermitage Blanc","2022","3","Balda 5 · Izquierda","Hermitage Blanc 2022 3 Balda 5 · Izquierda"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Tenuta delle Terre Nere","Calderara Sottana (Blanc)","2023","1","Balda 6 · Centro","Calderara Sottana (Blanc) 2023 1 Balda 6 · Centro"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Tramin","Pinot Grigio","2024","2","Balda 7 · Centro","Pinot Grigio 2024 2 Balda 7 · Centro"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Trimbach","Riesling","2017","1","Balda 1 · Izquierda","Riesling 2017 1 Balda 1 · Izquierda"
"resto_francia_italia_blancos.pdf","4","Resto Francia / Italia – Blancos","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 10","PA – Cava 10","","Valentini","Trebbiano d’Abruzzo","2020","2","Balda 7 · Izquierda","Trebbiano d’Abruzzo 2020 2 Balda 7 · Izquierda"
